frequency_hz,X_real,X_imag,H_true_real,H_true_imag,H_true_mag_db,H_true_phase_unwrapped_deg,Y_real,Y_imag,H_hat_real,H_hat_imag,H_hat_mag_db,H_hat_phase_unwrapped_deg
6046875,-0.70710678118654768,-0.70710678118654746,0.44005034751980249,0.25203540938209373,-5.8978618682845028,-330.19841178509699,-0.13294663772154316,-0.48937853186795521,0.44005034751980243,0.25203540938209368,-5.8978618682845054,-330.19841178509699
6062500,0.70710678118654735,-0.70710678118654768,0.46495485881905613,0.23431645012924973,-5.6689095683420074,-333.25393970622417,0.49445948444654031,-0.16308598278663655,0.46495485881905613,0.23431645012924973,-5.6689095683420074,-333.25393970622417
6078125,0.70710678118654757,0.70710678118654746,0.48950589531392785,0.21345743590838462,-5.448807853307768,-336.43956600325299,0.19519573758175904,0.49707013843278219,0.48950589531392785,0.21345743590838462,-5.448807853307768,-336.43956600325299
6093750,-0.70710678118654746,0.70710678118654757,0.51322655245308824,0.18930450026998896,-5.2398370945524606,-339.75341683757142,-0.49676447137461177,0.22904747967453223,0.51322655245308824,0.18930450026998893,-5.2398370945524606,-339.75341683757142
6109375,-0.70710678118654768,-0.70710678118654746,0.5355734379470799,0.16178833468930778,-5.044357205028617,-343.19125687551332,-0.26430598122008464,-0.49310923837146109,0.5355734379470799,0.16178833468930781,-5.044357205028617,-343.19125687551332
6125000,0.70710678118654735,-0.70710678118654768,0.55595340087672607,0.13094838152168142,-4.8647389059213841,-346.74621801016923,0.48571290834304015,-0.30052393122427207,0.55595340087672618,0.13094838152168142,-4.8647389059213824,-346.74621801016923
6140625,0.70710678118654757,0.70710678118654746,0.57374944845326403,0.09695357985431724,-4.703278911856561,-350.40862867293436,0.33714559192804539,0.47425865947864365,0.57374944845326414,0.09695357985431724,-4.7032789118565592,-350.40862867293436
6156250,-0.70710678118654746,0.70710678118654757,0.58835520635786065,0.060115850179959809,-4.5621028576418086,-354.1659858254103,-0.45853828148109788,0.37352163084300971,0.58835520635786065,0.060115850179959809,-4.5621028576418086,-354.1659858254103
6171875,-0.70710678118654768,-0.70710678118654746,0.59921552070812245,0.020892558852647541,-4.4430625248895996,-358.00310459056328,-0.40893608804389547,-0.43848262812598754,0.59921552070812245,0.02089255885264751,-4.4430625248895996,-358.00310459056328
6187500,0.70710678118654735,-0.70710678118654768,0.6058689983393466,-0.020124837599973439,-4.347636305705203,-361.90246483662855,0.41418366809923374,-0.44264448637367243,0.6058689983393466,-0.020124837599973463,-4.347636305705203,-361.90246483662855
6203125,0.70710678118654757,0.70710678118654746,0.60798695504015166,-0.062236868626464492,-4.2768431907718023,-365.84475085785323,0.47391981062744121,0.38590358693626242,0.60798695504015166,-0.062236868626464541,-4.2768431907718023,-365.84475085785323
6218750,-0.70710678118654746,0.70710678118654757,0.6054029178945719,-0.10467519718820076,-4.2311803070999439,-369.80955312448941,-0.35406796683955866,0.50210105034719033,0.6054029178945719,-0.10467519718820076,-4.2311803070999439,-369.80955312448941
6234375,-0.70710678118654768,-0.70710678118654746,0.59812782468312486,-0.14665059540276204,-4.2105918984029209,-373.77617548586494,-0.52663787132413387,-0.3192426103754582,0.59812782468312486,-0.14665059540276199,-4.2105918984029209,-373.77617548586494
6250000,0.70710678118654735,-0.70710678118654768,0.58634829447027326,-0.18740361045431334,-4.2144738754311692,-377.72447336764327,0.28209649138600956,-0.54712521892818411,0.58634829447027326,-0.18740361045431342,-4.2144738754311692,-377.72447336764327
6265625,0.70710678118654757,0.70710678118654746,0.57040828353472151,-0.22625118713059797,-4.241713396010816,-381.63564309445718,0.56332331400393287,0.24335581666082809,0.57040828353472151,-0.22625118713059797,-4.241713396010816,-381.63564309445718
6281250,-0.70710678118654746,0.70710678118654757,0.55077729289348221,-0.26262341203298523,-4.2907583880856652,-385.49289096664194,-0.2037555631816779,0.57516115427542314,0.55077729289348221,-0.26262341203298523,-4.2907583880856652,-385.49289096664194
6296875,-0.70710678118654768,-0.70710678118654746,0.52801029583462622,-0.29608664185182865,-4.3597084870004013,-389.2819308162961,-0.58272453299316007,-0.16399478844879856,0.52801029583462622,-0.29608664185182865,-4.3597084870004013,-389.2819308162961
6312500,0.70710678118654735,-0.70710678118654768,0.50270526674740301,-0.32635191987412571,-4.446417150308573,-392.99128526034292,0.12470064745903767,-0.586231958651524,0.50270526674740301,-0.32635191987412576,-4.446417150308573,-392.99128526034292
6328125,0.70710678118654757,0.70710678118654746,0.47546362512594126,-0.35327003545640501,-4.5485948564590171,-396.61239255289252,0.58600319119532762,0.086403915872855508,0.4754636251259412,-0.35327003545640495,-4.548594856459018,-396.61239255289252
6343750,-0.70710678118654746,0.70710678118654757,0.44685744076221184,-0.3768162938280567,-4.6639049364358085,-400.13954260313875,-0.049526569959224442,0.58242528321402753,0.44685744076221195,-0.37681629382805676,-4.6639049364358058,-400.13954260313875
6359375,-0.70710678118654768,-0.70710678118654746,0.41740542085423848,-0.39706882122363601,-4.7900461051381971,-403.56967941969094,-0.57592025967503879,-0.01438014750507477,0.41740542085423848,-0.39706882122363596,-4.7900461051381971,-403.56967941969094
6375000,0.70710678118654735,-0.70710678118654768,0.38755800778986177,-0.41418412672867344,-4.9248184904173939,-406.90211251697184,-0.018827509258313391,-0.56691730008103347,0.38755800778986188,-0.4141841267286735,-4.9248184904173931,-406.90211251697184
6390625,0.70710678118654757,0.70710678118654746,0.35769066463266919,-0.42837295829295657,-5.0661723840575856,-410.13817811899736,0.55583091821477526,-0.049979929157008218,0.35769066463266913,-0.42837295829295657,-5.0661723840575874,-410.13817811899736
6406250,-0.70710678118654746,0.70710678118654757,0.32810371242487985,-0.43987854998002551,-5.2122407658885237,-413.28088470090239,0.079036745601268332,0.54304546557749511,0.32810371242487985,-0.43987854998002551,-5.2122407658885237,-413.28088470090239
6421875,-0.70710678118654768,-0.70710678118654746,0.29902685080941521,-0.44895842406475173,-5.3613577980697871,-416.33456895781939,-0.5289054600912072,0.10601763216281612,0.29902685080941527,-0.44895842406475167,-5.3613577980697871,-416.33456895781939
6437500,0.70710678118654735,-0.70710678118654768,0.2706266032139486,-0.45587014495141726,-5.5120660207861603,-419.30457962749392,-0.13098696453357744,-0.51371077713770563,0.2706266032139486,-0.45587014495141731,-5.5120660207861603,-419.30457962749392
6453125,0.70710678118654757,0.70710678118654746,0.2430152292627466,-0.46086088352690024,-5.6631150494091234,-422.19699896020563,0.49771557246878645,-0.15404013938220321,0.2430152292627466,-0.46086088352690024,-5.6631150494091234,-422.19699896020563
6468750,-0.70710678118654746,0.70710678118654757,0.21626001666793604,-0.46416033277647506,-5.813454339439371,-425.01840561662152,0.17529199457863673,0.48112984314946339,0.21626001666793601,-0.46416033277647506,-5.813454339439371,-425.01840561662152
6484375,-0.70710678118654768,-0.70710678118654746,0.19039222044562298,-0.4659763744431889,-5.962222191557812,-427.7756784877372,-0.46412268440376475,0.19486742407923674,0.19039222044562298,-0.4659763744431889,-5.962222191557812,-427.7756784877372
6500000,0.70710678118654735,-0.70710678118654768,0.16541521552111427,-0.46649287796859579,-6.1087327208326467,-430.4758381878587,-0.21289405678040865,-0.44682649799323682,0.16541521552111427,-0.46649287796859579,-6.1087327208326467,-430.4758381878587
6515625,0.70710678118654757,0.70710678118654746,0.14131165492135139,-0.46586906760356722,-6.2524620799610906,-433.1259214585773,0.42934160630311746,-0.22949674739195558,0.14131165492135145,-0.46586906760356728,-6.2524620799610897,-433.12592145857724
6531250,-0.70710678118654746,0.70710678118654757,0.1180495826105933,-0.46423998359836616,-6.3930348435487536,-435.73288310374915,0.24479358012014429,0.41174090088052834,0.11804958261059327,-0.46423998359836616,-6.3930348435487536,-435.73288310374915
6546875,-0.70710678118654768,-0.70710678118654746,0.095587548915849807,-0.46171766331554154,-6.5302111436223464,-438.30352005530386,-0.39407429475942485,0.25889308668862854,0.095587548915849807,-0.46171766331554154,-6.5302111436223464,-438.30352005530386
6562500,0.70710678118654735,-0.70710678118654768,0.073878831205551596,-0.45839276292691872,-6.6638748964392462,-440.84441251231419,-0.27189240858087993,-0.37637285364404349,0.073878831205551596,-0.45839276292691872,-6.6638748964392462,-440.84441251231419
6578125,0.70710678118654757,0.70710678118654746,0.052874885948906755,-0.45433642261170393,-6.7940232701174228,-443.36187763143812,0.35865255577771016,-0.28387617495983569,0.052874885948906755,-0.45433642261170393,-6.7940232701174228,-443.36187763143812
6593750,-0.70710678118654746,0.70710678118654757,0.032528161070163542,-0.44960224532258597,-6.9207574013735416,-445.8619318631479,0.29491591323205735,0.34091767977653914,0.032528161070163569,-0.44960224532258597,-6.9207574013735416,-445.8619318631479
6609375,-0.70710678118654768,-0.70710678118654746,0.012794387533667441,-0.44422831148072695,-7.0442742670070082,-448.35025865759729,-0.32316384962925671,0.30506985325688707,0.012794387533667441,-0.44422831148072695,-7.0442742670070082,-448.35025865759729
6625000,0.70710678118654735,-0.70710678118654768,-0.0063655481339705763,-0.43823919097587616,-7.1648595421102428,-450.83217887212993,-0.31438302597224849,-0.30538078146924846,-0.0063655481339705217,-0.43823919097587621,-7.164859542110241,-450.83217887212993
6640625,0.70710678118654757,0.70710678118654746,-0.024984069540090199,-0.4316479415662498,-7.2828812245746208,-453.31262178725513,0.2875547815732758,-0.32288759156014391,-0.024984069540090172,-0.4316479415662498,-7.2828812245746208,-453.31262178725507
6656250,-0.70710678118654746,0.70710678118654757,-0.043085655726929344,-0.42445810106218579,-7.3987837686405635,-455.79609518149221,0.33060336092701725,0.2696710422542557,-0.043085655726929351,-0.42445810106218579,-7.3987837686405635,-455.79609518149221
6671875,-0.70710678118654768,-0.70710678118654746,-0.06068582967079586,-0.41666569104934664,-7.5130824454186396,-458.28665343752783,-0.25171577394662042,0.33753849731092356,-0.060685829670795825,-0.4166656910493467,-7.5130824454186396,-458.28665343752783
6687500,0.70710678118654735,-0.70710678118654768,-0.077790374833395848,-0.40826125345377662,-7.6263576338029431,-460.7878631649931,-0.34369040236862286,-0.23367819925714758,-0.077790374833395876,-0.40826125345377662,-7.6263576338029431,-460.7878631649931
6703125,0.70710678118654757,0.70710678118654746,-0.094394784171012922,-0.39923193869895074,-7.7392487410069783,-463.30276633991201,0.21555241912431625,-0.34904680311624392,-0.094394784171012922,-0.39923193869895068,-7.739248741006981,-463.30276633991201
6718750,-0.70710678118654746,0.70710678118654757,-0.11048396302467256,-0.38956365604664495,-7.8524474594531686,-465.83384148374648,0.35358706236151621,0.19733914342729664,-0.11048396302467259,-0.38956365604664495,-7.8524474594531686,-465.83384148374648
6734375,-0.70710678118654768,-0.70710678118654746,-0.12603222077322301,-0.37924328339233049,-7.9666900883339542,-468.38296393458967,-0.1790472594494224,0.35728373536291458,-0.12603222077322299,-0.37924328339233049,-7.9666900883339542,-468.38296393458967
6750000,0.70710678118654735,-0.70710678118654768,-0.14100359476414398,-0.36826091591727578,-8.0827486867413025,-470.95136678780835,-0.36010438892048091,-0.16069519286166845,-0.14100359476414398,-0.36826091591727578,-8.0827486867413025,-470.95136678780835
6765625,0.70710678118654757,0.70710678118654746,-0.15535255239798298,-0.35661211160116602,-8.2014208836318261,-473.53960457980799,0.14231199909118608,-0.36201368564169056,-0.15535255239798301,-0.35661211160116602,-8.2014208836318261,-473.53960457980799
6781250,-0.70710678118654746,0.70710678118654757,-0.1690251118872402,-0.34430006829596277,-8.3235182499590152,-476.14752222065925,0.36297571586134919,0.12393811024878422,-0.1690251118872402,-0.34430006829596277,-8.3235182499590152,-476.14752222065925
6796875,-0.70710678118654768,-0.70710678118654746,-0.18196040799579238,-0.33133764421241346,-8.449853240197708,-478.77423200216219,-0.10562565668367746,0.36295653348626888,-0.18196040799579238,-0.33133764421241346,-8.449853240197708,-478.77423200216219
6812500,0.70710678118654735,-0.70710678118654768,-0.19409270553978134,-0.31774911435269187,-8.5812248316912321,-481.41810166359465,-0.36192682174083135,-0.087438285208784938,-0.19409270553978134,-0.31774911435269187,-8.5812248316912321,-481.41810166359465
6828125,0.70710678118654757,0.70710678118654746,-0.20535383126047044,-0.30357154321755375,-8.7184031248932286,-484.07675643354526,0.069450410157480658,-0.359864583411314,-0.20535383126047041,-0.30357154321755375,-8.7184031248932286,-484.07675643354526
6843750,-0.70710678118654746,0.70710678118654757,-0.2156759560002707,-0.28885565265855928,-8.862113306104213,-486.74709763766356,0.35675772180561616,0.051745859752250351,-0.2156759560002707,-0.28885565265855928,-8.862113306104213,-486.74709763766356
6859375,-0.70710678118654768,-0.70710678118654746,-0.22499461768706358,-0.27366607605586968,-9.0130195037940233,-489.42533984370647,-0.034415918262821477,0.35260635805681634,-0.22499461768706358,-0.27366607605586968,-9.0130195037940233,-489.42533984370647
6875000,0.70710678118654735,-0.70710678118654768,-0.23325183667356553,-0.25808091769651853,-9.1717091748544313,-492.10706761264748,-0.34742472243415073,-0.017556811561960206,-0.23325183667356553,-0.25808091769651853,-9.1717091748544313,-492.10706761264748
6890625,0.70710678118654757,0.70710678118654746,-0.24039914457075359,-0.24219057878180134,-9.3386787225550698,-494.78731178236455,0.0012667352786814023,-0.34124246591353158,-0.24039914457075359,-0.24219057878180134,-9.3386787225550698,-494.78731178236455
6906250,-0.70710678118654746,0.70710678118654757,-0.2464003318330116,-0.22609586577722271,-9.5143210601378172,-497.46064391417337,0.3341052654150557,-0.014357425636420423,-0.24640033183301163,-0.22609586577722274,-9.5143210601378172,-497.46064391417337
6921875,-0.70710678118654768,-0.70710678118654746,-0.25123372264782295,-0.20990545713632305,-9.6989157842931473,-500.12128620350103,0.029223496797859766,0.32607464109617212,-0.2512337226478229,-0.20990545713632303,-9.698915784293149,-500.12128620350103
6937500,0.70710678118654735,-0.70710678118654768,-0.25489381029404534,-0.19373286316557936,-9.8926225097980591,-502.76323293727853,-0.31722696302446352,0.043247320458330268,-0.25489381029404534,-0.19373286316557936,-9.8926225097980591,-502.76323293727853
6953125,0.70710678118654757,0.70710678118654746,-0.2573921308735585,-0.17769306264933349,-10.095477747393357,-505.38037861627527,-0.05635575159559883,-0.30765169073389831,-0.25739213087355856,-0.17769306264933352,-10.095477747393355,-505.38037861627527
6968750,-0.70710678118654746,0.70710678118654757,-0.25875731352496262,-0.16189903140934281,-10.307395496773552,-507.96664727183219,0.29744895405219474,-0.068489148098034497,-0.25875731352496256,-0.16189903140934281,-10.307395496773555,-507.96664727183219
6984375,-0.70710678118654768,-0.70710678118654746,-0.25903431339139954,-0.1464583872485902,-10.528171496914711,-510.51611737012678,0.079603200773936469,0.28672663834418344,-0.25903431339139948,-0.14645838724859017,-10.528171496914712,-510.51611737012678
7000000,0.70710678118654735,-0.70710678118654768,-0.25828290073690391,-0.13147036125089373,-10.757490851491971,-513.02313703116295,-0.27559717454114874,0.089670006610044678,-0.25828290073690391,-0.13147036125089373,-10.757490851491971,-513.02313703116295
7015625,0.70710678118654757,0.70710678118654746,-0.2565755369096559,-0.11702326953229225,-10.99493855159132,-515.48242504988389,-0.098678354592492065,-0.26417424947830193,-0.2565755369096559,-0.11702326953229224,-10.99493855159132,-515.48242504988389
7031250,-0.70710678118654746,0.70710678118654757,-0.25399480843762118,-0.10319260791070345,-11.240012270435646,-517.88915429504925,0.25256964425440304,-0.1066332586104371,-0.25399480843762118,-0.10319260791070345,-11.240012270435646,-517.88915429504925
7046875,-0.70710678118654768,-0.70710678118654746,-0.25063061056330327,-0.09003983227134682,-11.492136717223831,-520.23901534415643,0.11355482832626784,0.24089038027820514,-0.25063061056330327,-0.090039832271346834,-11.492136717223831,-520.23901534415643
7062500,0.70710678118654735,-0.70710678118654768,-0.24657727060496509,-0.077611827825553009,-11.750678812695948,-522.52825954363061,-0.22923630988697244,0.11947661037550991,-0.24657727060496509,-0.077611827825552995,-11.750678812695948,-522.52825954363061
7078125,0.70710678118654757,0.70710678118654746,-0.24193078242392504,-0.065941018132186807,-12.014962982891884,-524.75372192750308,-0.12444355575011025,-0.21769823790933898,-0.24193078242392504,-0.065941018132186807,-12.014962982891884,-524.75372192750308
7093750,-0.70710678118654746,0.70710678118654757,-0.23678629092665551,-0.055046024713570028,-12.284285948700955,-526.91282547844605,0.20635660935857641,-0.12850977465392113,-0.23678629092665551,-0.055046024713570042,-12.284285948700955,-526.91282547844605
7109375,-0.70710678118654768,-0.70710678118654746,-0.23123592586890634,-0.044932762810871961,-12.557930502437509,-529.00356900515555,0.13173622995483925,0.19528075251686777,-0.23123592586890637,-0.044932762810871982,-12.557930502437509,-529.00356900515555
7125000,0.70710678118654735,-0.70710678118654768,-0.2253670430200661,-0.035595848278103491,-12.83517789306174,-531.02450141378563,-0.18452863007498357,0.1341884986759147,-0.22536704302006613,-0.035595848278103491,-12.835177893061738,-531.02450141378563
7140625,0.70710678118654757,0.70710678118654746,-0.21926089271680041,-0.02702019287609507,-13.115318574324096,-532.97468537867871,-0.13593470247741041,-0.17414702570072091,-0.21926089271680041,-0.02702019287609507,-13.115318574324096,-532.97468537867871
7156250,-0.70710678118654746,0.70710678118654757,-0.21299170420853653,-0.019182677196567119,-13.39766119344989,-534.8536534062182,0.16417207950934062,-0.13704367725533034,-0.21299170420853653,-0.019182677196567112,-13.39766119344989,-534.8536534062182
7171875,-0.70710678118654768,-0.70710678118654746,-0.20662615060946499,-0.01205380860966059,-13.681539804011219,-536.66135908802755,0.13758342245940983,0.15463008207344134,-0.20662615060946499,-0.012053808609660576,-13.681539804011219,-536.66135908802755
7187500,0.70710678118654735,-0.70710678118654768,-0.20022314397727475,-0.0055992926731521751,-13.966319371020806,-538.39812601425865,-0.14553844067585545,0.13761984503778737,-0.20022314397727475,-0.0055992926731521899,-13.966319371020806,-538.39812601425865
7203125,0.70710678118654757,0.70710678118654746,-0.19383390227858274,0.00021853235112555616,-14.251399697849383,-540.064596419689,-0.13721579243242599,-0.13690674101764691,-0.19383390227858274,0.00021853235112556202,-14.251399697849383,-540.064596419689
7218750,-0.70710678118654746,0.70710678118654757,-0.18750222840984809,0.005439428807116984,-14.536217944538505,-541.66168121202043,0.12873784020089862,-0.13643035419148639,-0.18750222840984809,0.005439428807116977,-14.536217944538505,-541.66168121202043
7234375,-0.70710678118654768,-0.70710678118654746,-0.181264944414019,0.010104175254008921,-14.820249928232712,-543.1905126194315,0.13531840222696248,0.12102894054614841,-0.181264944414019,0.010104175254008916,-14.820249928232712,-543.1905126194315
7250000,0.70710678118654735,-0.70710678118654768,-0.17515242999399031,0.014253665859708234,-15.10301040236914,-544.65240031810231,-0.11377260720388568,0.13393033477621949,-0.17515242999399031,0.014253665859708241,-15.10301040236914,-544.65240031810231
7265625,0.70710678118654757,0.70710678118654746,-0.16918922200767214,0.017928185553438267,-15.384052505710093,-546.04879157485561,-0.13231198776450814,-0.10695770460609433,-0.16918922200767217,0.017928185553438267,-15.384052505710091,-546.04879157485561
7281250,-0.70710678118654746,0.70710678118654757,-0.16339463975974,0.021166846561202917,-15.662966558822264,-547.38123567154628,0.10057023704388347,-0.13050467852340697,-0.16339463975974,0.021166846561202914,-15.662966558822264,-547.38123567154628
7296875,-0.70710678118654768,-0.70710678118654746,-0.15778340881101063,0.024007168252908828,-15.93937836725525,-548.65135266652885,0.12854534979771312,0.094594086860276622,-0.15778340881101063,0.024007168252908814,-15.93937836725525,-548.65135266652885
7312500,0.70710678118654735,-0.70710678118654768,-0.15236626321444069,0.026484780626230966,-16.212947169914461,-549.86080639033025,-0.089011649963939371,0.12646678592203145,-0.15236626321444069,0.026484780626230969,-16.212947169914461,-549.86080639033025
7328125,0.70710678118654757,0.70710678118654746,-0.14715051229058271,0.028633231690888144,-16.483363349821836,-551.01128146106532,-0.12429787739165801,-0.083804372799832869,-0.14715051229058271,0.028633231690888151,-16.483363349821836,-551.01128146106532
7343750,-0.70710678118654746,0.70710678118654757,-0.14214056317881993,0.030483880012155639,-16.750346003920871,-552.1044640325814,0.07895319783194614,-0.12206391437889078,-0.14214056317881993,0.030483880012155646,-16.750346003920871,-552.1044640325814
7359375,-0.70710678118654768,-0.70710678118654746,-0.13733839446442847,0.032065855323676375,-17.013640449653455,-553.14202594711537,0.1197868937869887,0.074438926299152039,-0.13733839446442844,0.032065855323676361,-17.013640449653455,-553.14202594711537
7375000,0.70710678118654735,-0.70710678118654768,-0.13274397927783907,0.033406072115982538,-17.273015729191354,-554.12561194723457,-0.070242507783028429,0.11748582803506466,-0.13274397927783907,0.033406072115982538,-17.273015729191354,-554.12561194723457
7390625,0.70710678118654757,0.70710678118654746,-0.12835565852105305,0.034529283220776752,-17.528262157643212,-555.05682960270258,-0.11517704685882359,-0.066345266228979349,-0.12835565852105305,0.034529283220776752,-17.528262157643212,-555.05682960270258
7406250,-0.70710678118654746,0.70710678118654757,-0.12417046643938001,0.035458162485113638,-17.779188949282492,-555.93724162133537,0.062729071700743919,-0.11287448598402053,-0.12417046643938001,0.035458162485113645,-17.779188949282492,-555.93724162133537
7421875,-0.70710678118654768,-0.70710678118654746,-0.12018441176347633,0.036213407564531737,-18.025621945732169,-556.76836023461851,0.11058995860962301,0.059376466492117766,-0.12018441176347633,0.03621340756453173,-18.025621945732169,-556.76836023461851
7437500,0.70710678118654735,-0.70710678118654768,-0.11639271822329969,0.036813855603721191,-18.267401461901859,-557.5516433754625,-0.056270753397416592,0.10833340727544391,-0.1163927182232997,0.036813855603721204,-18.267401461901859,-557.5516433754625
7453125,0.70710678118654757,0.70710678118654746,-0.11279002849099966,0.037276606092763863,-18.504380259068341,-558.2884923944589,-0.10611313494402286,-0.053396053048396647,-0.11279002849099966,0.037276606092763863,-18.504380259068341,-558.2884923944589
7468750,-0.70710678118654746,0.70710678118654757,-0.10937057563419096,0.037617146483235643,-18.736421649577892,-558.9802510904874,0.050737336326028989,-0.10393601506039624,-0.10937057563419096,0.03761714648323565,-18.736421649577892,-558.9802510904874
7484375,-0.70710678118654768,-0.70710678118654746,-0.10612832602682185,0.037849477232180649,-18.963397733996516,-559.62820586025805,0.10180768102478327,0.048280436994301706,-0.10612832602682183,0.037849477232180642,-18.963397733996516,-559.62820586025805
7500000,0.70710678118654735,-0.70710678118654768,-0.10305709742824953,0.037986233831834137,-19.185187768921498,-560.2335867984483,-0.046012048906690153,0.099732695975145738,-0.10305709742824953,0.037986233831834151,-19.185187768921498,-560.2335867984483
7515625,0.70710678118654757,0.70710678118654746,-0.10015065564460514,0.038038804101578241,-19.401676661904091,-560.7975696050122,-0.097714704075031716,-0.043919711418126436,-0.10015065564460514,0.038038804101578248,-19.401676661904091,-560.7975696050122
7531250,-0.70710678118654746,0.70710678118654757,-0.097402792861210175,0.038017439589626265,-19.612753588849813,-561.32127817869923,0.041991786001495703,-0.095756564675845007,-0.097402792861210175,0.038017439589626265,-19.612753588849813,-561.32127817869923
7546875,-0.70710678118654768,-0.70710678118654746,-0.094807390402736308,0.037931360378303074,-19.818310728717069,-561.80578779569692,0.093860470803504098,0.040217426517246406,-0.094807390402736308,0.037931360378303081,-19.818310728717069,-561.80578779569692
7562500,0.70710678118654735,-0.70710678118654768,-0.092358468353939516,0.037788852929731068,-20.018242110208501,-562.25212878962304,-0.038586545113199797,0.09202805343294776,-0.092358468353939516,0.037788852929731061,-20.018242110208504,-562.25212878962304
7578125,0.70710678118654757,0.70710678118654746,-0.090050224167816856,0.037597360867134923,-20.212442565339501,-562.66129066389908,-0.090260472980300877,-0.037089775332563177,-0.090050224167816856,0.03759736086713493,-20.212442565339501,-562.66129066389908
7593750,-0.70710678118654746,0.70710678118654757,-0.087877062105505818,0.037363568777256426,-20.400806785198846,-563.03422657995043,0.035718433673826572,-0.088558499377282524,-0.087877062105505818,0.037363568777256419,-20.400806785198846,-563.03422657995043
7609375,-0.70710678118654768,-0.70710678118654746,-0.08583361509601202,0.037093479255499148,-20.583228473816714,-563.37185817487352,0.0869225820075121,0.034464480568780126,-0.08583361509601202,0.037093479255499148,-20.583228473816714,-563.37185817487352
7625000,0.70710678118654735,-0.70710678118654768,-0.083914760374701997,0.03679248350904251,-20.759599596770492,-563.67508067028166,-0.033320481516657771,0.085352910688534164,-0.083914760374701997,0.03679248350904251,-20.759599596770492,-563.67508067028166
7640625,0.70710678118654757,0.70710678118654746,-0.082115630056845024,0.036465425893932465,-20.929809721946178,-563.94476824018545,-0.083849468783056172,-0.032279568926145828,-0.082115630056845024,0.036465425893932465,-20.929809721946178,-563.94476824018545
7656250,-0.70710678118654746,0.70710678118654757,-0.080431617624962842,0.036116662797867877,-21.09374545069133,-564.18177961009064,0.031335405066214371,-0.082412079422614942,-0.080431617624962842,0.036116662797867877,-21.09374545069133,-564.18177961009064
7671875,-0.70710678118654768,-0.70710678118654746,-0.078858381154424326,0.0357501162973686,-21.251289938411979,-564.38696386213815,0.081040445729763946,0.030482146405609829,-0.07885838115442434,0.035750116297368607,-21.251289938411979,-564.38696386213815
7687500,0.70710678118654735,-0.70710678118654768,-0.077391843968442328,0.035369323021245139,-21.402322504451355,-564.56116642221139,-0.029714409524316854,0.079734185832916693,-0.077391843968442328,0.035369323021245139,-21.402322504451355,-564.56116642221139
7703125,0.70710678118654757,0.70710678118654746,-0.076028193299176053,0.034977478645711983,-21.546718331813306,-564.7052352045755,-0.078492863382399622,-0.029027238704018413,-0.076028193299176053,0.034977478645711983,-21.546718331813306,-564.7052352045755
7718750,-0.70710678118654746,0.70710678118654757,-0.074763877433782655,0.034577478433214633,-21.684348257934246,-564.82002688796388,0.028416075244769939,-0.077316014197685273,-0.074763877433782655,0.034577478433214626,-21.684348257934253,-564.82002688796388
7734375,-0.70710678118654768,-0.70710678118654746,-0.073595601740967589,0.03417195420938994,-21.815078658234093,-564.90641329414802,0.076203169604398491,0.027876728508686843,-0.073595601740967589,0.034171954209389933,-21.815078658234093,-564.90641329414802
7750000,0.70710678118654735,-0.70710678118654768,-0.072520323902858841,0.033763308152402305,-21.938771424568579,-564.96528783611723,-0.027405348655701628,0.075153876955411078,-0.072520323902858841,0.033763308152402312,-21.938771424568579,-564.96528783611723
7765625,0.70710678118654757,0.70710678118654746,-0.071535248617166342,0.033353743747527524,-22.055284040933209,-564.99757199815497,-0.074167717772899044,-0.026998401009228786,-0.071535248617166342,0.033353743747527524,-22.055284040933209,-564.99757199815497
7781250,-0.70710678118654746,0.70710678118654757,-0.07063782198397188,0.032945294238299533,-22.164469758811272,-565.00422180454302,0.026652641969027006,-0.073244323897202396,-0.07063782198397188,0.032945294238299533,-22.164469758811272,-565.00422180454302
7796875,-0.70710678118654768,-0.70710678118654746,-0.069825725748730846,0.032539848884535275,-22.266177874390955,-564.98623422753224,0.07238339198324012,0.026365096373159282,-0.069825725748730846,0.032539848884535275,-22.266177874390955,-564.98623422753224
7812500,0.70710678118654735,-0.70710678118654768,-0.06909687153690286,0.032139177317625681,-22.360254109479605,-564.94465347885568,-0.026133036199469745,0.071584696645569754,-0.06909687153690286,0.032139177317625688,-22.360254109479605,-564.94465347885568
7828125,0.70710678118654757,0.70710678118654746,-0.068449395184961265,0.031744952264958423,-22.446541097302884,-564.88057712267027,-0.070848102518399278,-0.025953960488408565,-0.068449395184961265,0.031744952264958423,-22.446541097302884,-564.88057712267027
7843750,-0.70710678118654746,0.70710678118654757,-0.067881651246404981,0.03135877089851468,-22.524878973478373,-564.79516194174425,0.025825576362458118,-0.070173575466488308,-0.067881651246404967,0.031358770898514673,-22.524878973478376,-564.79516194174425
7859375,-0.70710678118654768,-0.70710678118654746,-0.067392207728947051,0.030982175047626289,-22.595106071299966,-564.68962948327362,0.06956119315635613,0.025745781012185717,-0.067392207728947051,0.030982175047626286,-22.595106071299966,-564.68962948327362
7875000,0.70710678118654735,-0.70710678118654768,-0.066979841099537002,0.030616670502723237,-22.657059719064012,-564.5652712063021,-0.02571264451445027,0.069011155174109787,-0.066979841099537002,0.030616670502723247,-22.657059719064012,-564.5652712063021
