sample_id,physical_scenario_id,split,truth_topology_id,case_seed,parameter_vector_hash,noiseless_cfr_hash,observation_hash,noise_snr_db
r21_calibration_015_003,r21_calibration_015_003,calibration,R21C_015,1094369122,8a4acf295c0ef632bc6c2d9021c649c7be73e57c79d95c90c6b4015e4364aaf1,583d2e191ebbcb0a9e57fdd9ec61456c768394ea8c5ecbe0654913da9c73f652,a9661e8a1f07328cd19a7955720fdf7284e19e0ec88b7547e16d74703ebef441,20
r21_calibration_015_004,r21_calibration_015_004,calibration,R21C_015,1211812455,7100612edc0769d60714ceae7d60ed6bc6270da58ff78c167d1e265a70230cc6,0b4f6c4b30fab5d40207e287be405a9f10d61ed53a8c2f55ff84c0285b5877f2,9c325d778253beb0745537e95530c58382a0238c39aa6f605da6e12b7f9089b1,20
r21_calibration_015_005,r21_calibration_015_005,calibration,R21C_015,1195034836,5557c709e9320b75a11f8cd0000d92ec67c819a1a00b36b53c61be54768c3ebf,d2506029f13b91c72942e989340f8713aa4cc83ef872f4606622e5dc567f499b,20b1a9d7bbe820e440dac2b8604984972c5b190ef5037d84a6f591e0fc47e1d3,20
r21_calibration_015_006,r21_calibration_015_006,calibration,R21C_015,1178257217,486b03919bc547a564a8fd6471b481c6fd67fea9e6aaac0f83ea43dcb1cbef01,f995e5d120925d6e470f2b3e87829084fea4bc4bb8a52a9ff347b01f64a496f3,69b1143594ee5bcfcf709fd943615802cde4ae76d973719b45ebcad33744328a,20
r21_calibration_015_007,r21_calibration_015_007,calibration,R21C_015,1161479598,7b608fd985c0485f1ea554745ed5a0324fe0dfe1571086b34ad05fa674b66b8a,b31e39e7586f01361d23bb0ecb05314cba5ae0eac8f7fc037bab8c2f59e523f3,cc2e228c4b79c7639f3c537523dbfb465345da2b478f59a7e059df96c1b797e0,20
r21_calibration_015_008,r21_calibration_015_008,calibration,R21C_015,1278922931,7687bda158cabfc93ddb8a3f3d46e092dfed7c813ec1f125984c9a08a23adffc,2b2842998a869758eeb19cc795a5b6d0109c69fe5fe0598b29bef847bedec757,cb2300fc16a661b1fc5fbc471b3dcf60842d202a40cf46c2efe8021e44de3cff,20
r21_calibration_015_009,r21_calibration_015_009,calibration,R21C_015,1262145312,263fa942e718e53c315bc1b6e0ecb65833641932f996512f111850f31d1dd5d9,3b3b52948446294375ed718bf733d0f5ac34d24ea701ec8cc41c8238bfee578f,c038c2d9b4dea6e6f74510d2e553847fc26b0c383d632e1a1bbd8e1d339892dc,20
r21_calibration_015_010,r21_calibration_015_010,calibration,R21C_015,1043758092,7bffa94cc43bb3bc5af91ee267aa3532e13c97bfa009aa17fe243eb89181abbf,e03faebdc594ebda857a1a243f618e6d41c5ebe3a7101274c3081460aaecb881,2fe4e26ca719a36ba873bc4cd9c4a0d42e1455f70781fa534bdd1e5cd935f1f3,20
r21_calibration_016_001,r21_calibration_016_001,calibration,R21C_016,557964143,610c805eff013f1693ba93436a6e5d2bc0b8d82d2f4f98547643b5588b7fcbbc,916e4aaaba21cd593bf5f10e7c129eaa6ff15f1eb3bc4a00daab3d628095598c,d97e518ccec1db4b21f457558c2c026461daf789d3f8c58bcc10d21bd703d79f,20
r21_calibration_016_002,r21_calibration_016_002,calibration,R21C_016,541186524,52a4837af08ca933bfd6c49873699aae588c2b2828cb912c0d4868f18f2bcc25,6ff3e1fc48d8ca00d9e4c93068f1fe515a12fa85d16196f7b53ea6e82d7b565e,48abaf6f86d731024cd67f65b69b892d4e97818271e1d7b048fd164ed5325521,20
r21_calibration_016_003,r21_calibration_016_003,calibration,R21C_016,524408905,9e61f54fc11c15e7576007c8dd93d8c9e4a6621b5064c52a279e47f2cd819304,b97198782876e37b98f1729d1580af73d98ee71033b59a31fa3af01567a0cebe,893f610366d1bf612171f7506e6c32255f375e5a6c02228119befea3b5f06628,20
r21_calibration_016_004,r21_calibration_016_004,calibration,R21C_016,507631286,a116fa2906863004de3357f71d022e2cc287e1e2607100715ee99a0abb744d6b,148f44ef9ee69e113793bb64faf9e05d641d390427e6b953458c55d3b180715a,a7eec484408c6cdd53507d88c9d11c6e22717f0c92f45985a86c9f25a2037ff7,20
r21_calibration_016_005,r21_calibration_016_005,calibration,R21C_016,490853667,18f26f78c70ff71b6d5d3997ef9e3ac52ac6305218477848963953a0afbbccff,6dbae3b0f2db0ea74ac65d9f1b5c1112b671086a860040f0cb2f14e4c234f2b9,1e69a95bde43f75e7017611bd7432d9c58ae14dd123d6e65ac22e41caae622aa,20
r21_calibration_016_006,r21_calibration_016_006,calibration,R21C_016,474076048,8a2772ff3a6cc65085e869448354b684ac80adad8a17c4c33eee68914b67bf17,abad1433336452b6e64c7aac32efdd415d68bdcccd6cc58312a4ba5005e281e8,c7d1c4c09bf180aa67eb9aa8f4e78fd233433e4a719b6e15a6d58cfbd5e63877,20
r21_calibration_016_007,r21_calibration_016_007,calibration,R21C_016,457298429,fd6a707ca5c04bf6e4e4e1419c8540a396078880d154f5b251d3c4cc9c80059e,fe8266b18c52247bcd1062c2bc9443151e2da44ac66082fe738d80a6ec612989,fe11e4ce94000ed47d6412e1701fd204da23fe93ed015b2263739201288ed2ce,20
r21_calibration_016_008,r21_calibration_016_008,calibration,R21C_016,440520810,5cc25c9b9ffb1b5c9fe31d6b87e560791729b371b8548458273d6d30947be146,35cc2282e9117cc239870e8dd591d0c5a22e7186cec34b786dafb06250583ed0,3bb267b82082d424974a76b71be2e684e4f9ff4c9c7b1c2762ea297a72775d2a,20
r21_calibration_016_009,r21_calibration_016_009,calibration,R21C_016,423743191,ac1e6a3f25875fd02a592dd78a81bb707109853ecc7722d89352c5bc00b3fba3,30889bc8abc546934fcc5c810e1459ef9952ad24a315fb0bf978afac742e9aeb,7918b30e959e39be383320a43cabfc8e4486fbe5646e5fbc6e8f1713332f1c9e,20
r21_calibration_016_010,r21_calibration_016_010,calibration,R21C_016,473797875,cc8d4ddb4fbdd0382e0caaf4a9b2c4f1f83cda46eb73bf5abe9abb064ac8504e,3510a26d70a08792fd9003021d77d2e3de5b5ae5a942214e0a761146bdcb30e3,f80e9bb6d8016653a3b09f0e8cef09a90c8f72ce61bd6447986776cd11b76040,20
r21_calibration_017_001,r21_calibration_017_001,calibration,R21C_017,561823096,5675212b30caa3c56ec94a9c41d74d8e8bf55fdad289ba45283a824cbbb6c1a8,b327bc6202f445d403318e0086e347a1012a1a785fabdbdbe03c4c1a55b3d3e5,f416a22b4689404f0842bbacdde85a9576b2504a09761990b7a921d8f02e6460,20
r21_calibration_017_002,r21_calibration_017_002,calibration,R21C_017,545045477,6797798a9c165a503b8aa400c35708b90563d20e6000eb9de2fa160f02da4b27,73a542f27d2af22410ac1f561269e86bca1d0c311b64a0bd2679c8479316b173,a359fab26f32085f1df2b470c8adfc19e88d104d51b99a0e7cff01d746e960d8,20
r21_calibration_017_003,r21_calibration_017_003,calibration,R21C_017,528267858,387994a991fbb53bebf04fcd8a052234125273998e39cc22d56e4607afb0c645,741482a2ecdea540221b5933789e50b78d905bf4a1ad463600d965bade60f91c,ed283b092ed96763e2595c7abf78ad4a31e199dc8320a6976d6723952a649f8b,20
r21_calibration_017_004,r21_calibration_017_004,calibration,R21C_017,645711191,0fb8eda6b66b13fddb6af6703b0822bbc67d6e5cb24c8f4907242f8f9ed1dcee,da441cc415374297eabe166982a08beffa6b5ab31a7f5eceec1f8f796b9f8172,456f232732dadd09421dcba0c3f8c8862776d79b4a64bbd8c2794985acca66e4,20
r21_calibration_017_005,r21_calibration_017_005,calibration,R21C_017,628933572,46e21a9b8f0d2f1bca1e5116b9937f02c0b18cf1bf4d4b122fcf169f3cb4807a,f97062fcbc828d82936200304cf5b9c4b06eeadcd728b51e3f70aab048a57fc9,bd6c281e90da16d9fadaa89f8fa4be62dc7f0ba292546bb80705fdb6aea3ad0d,20
r21_calibration_017_006,r21_calibration_017_006,calibration,R21C_017,612155953,06d0461b1dc1713f067efb12a3a54a967c62a7d1947ea02f36189bf95de81d45,0154ee41ea05f706c0f17367f37758131e4c2dbe8fe14a89459b4f9fe9e3433e,ef7b0de37bd1ba6a6d86489d262b7c53131589a38beed922042ec2423d03ccac,20
r21_calibration_017_007,r21_calibration_017_007,calibration,R21C_017,595378334,73e3b277e261394adc1fa9db096616994aa5fe638b3fc6b345858451a3b6cf90,816856b5a1e7881138e8fe514243019dad95802470bdcf13f4cc825a18708aad,23bbe64b8e0d90a2193072d85b5537119844ecc54ffa27fa04c7f942d6a265f0,20
r21_calibration_017_008,r21_calibration_017_008,calibration,R21C_017,712821667,ca01b8c0fac82d052d45a0bfaf28ac62a2b3748c9fed4fce49f1e2c3a9fa3b98,23af2a92b7f3f7bab96a1b79c6c1c93e1c27fcb961fe35e62e0b02ed4fd09f66,a9db5bd7cacd3c319906416ab773ae43688be3b7b192048dc8ce27914ec69548,20
r21_calibration_017_009,r21_calibration_017_009,calibration,R21C_017,696044048,e1567abe4b87827c4d28a96789fe0f7c6ec327e4d7fe42a25a998a8439e83e65,0202ced846ca37309d7c1d8a7c632c465e2873d90d7f7d54f1601a4bc1c5fa45,e5729822a6cadaaebd60cf12f6d65932cf214bead8b6ca7ff8d20d7bf59ade24,20
r21_calibration_017_010,r21_calibration_017_010,calibration,R21C_017,679544602,176184cd6e73a00fb279f0b2fadf5ea63ee8a35fd76d88c9350d3d3dcbc1ec95,31ebe123e0ea4fe4e3039d8e3fd52d8533013b1c51fe18bd9a00e96851e7f026,e832f3673ec1776eb682be526d5f6f30b4b747230f376c362a4b3380fdc9098d,20
r21_calibration_018_001,r21_calibration_018_001,calibration,R21C_018,787673603,a2366eda52d54484b60d314bd1337aae62c67d3638053f50e79f09e1cd2342f4,5f149222ee9a0878accc059ae47446d34a73a43990fbc35d1a6a27cdf353ebc8,49a7ca07165f8967ac440e3d113e01e59f1d3f24b957aa00b5a9756e644cacfe,20
r21_calibration_018_002,r21_calibration_018_002,calibration,R21C_018,770895984,6951edddfcfbd910d4c2190530e4b87c6129957a715facb36c86f23833cfa984,c347b31044e063b80ac1d47c18e2a74f2779b18d5499b08da551036f6c851bb4,00fef07ba19a9960492f177b674327f0eb7dcb8e09b66ea26107c4a7dd78a7a7,20
r21_calibration_018_003,r21_calibration_018_003,calibration,R21C_018,754118365,d40402ae55a1f68ff941c69b33795acbc2fd1518a3db33366114a69f234628dc,09a410e0e345fd6c1b814a87005d3c74eb0ce39bd8ace94cf0a761f2eeed5a79,223c198dfbed323ba9f7cdb596732ba3d8b4ca8390624893ae402eb2f82b74e2,20
r21_calibration_018_004,r21_calibration_018_004,calibration,R21C_018,737340746,956ae0b3cf4f7764f3807ee4c1a75485f4a7dd1a4a89278c1a32da2ccbefcb27,b8a8a9bc0a26496e07e0fc027e32c9cf78bdb20528e08bf9e6756eddaa257fcd,ffc5f587c5b5244dbc20bc4ff57e1eafc132c551d933e51dfea7377bf1036e07,20
r21_calibration_018_005,r21_calibration_018_005,calibration,R21C_018,720563127,d8992a3ea9050f1b108f02f9cc3ba5c458e19b6e87d9fa48d20024729fc79c47,79fa360799bffa4b9e82721da90429f6fb99fc539db0253256c5031f76abfa49,6a984c27cfc507ef2d07658ad37c02a45acf6a11ec818fbbb1bb03408c7de8ad,20
r21_calibration_018_006,r21_calibration_018_006,calibration,R21C_018,703785508,6a459d2e7bdca0a7cb4d072583c6e13906b399f65275f898c3658a17d64cd3a8,6fc09ff2bd36f3fa6dd91165514735d83fdcb5f1b6db1dacdb3dd3a4fb89e323,90b809aff969ff0905732690d948689f907d42f3429b1b565eefe71e0f2453d3,20
r21_calibration_018_007,r21_calibration_018_007,calibration,R21C_018,687007889,8a8dab1febdf3556ff4fb577583cf16bfde8cfb75c1ecdc68b0fa7b15d0a2174,d6f04062825d982176285cd1eab3f729ebc4f517e99803df9f598bedf65037d0,a625a34a50be9ff7bb950cdc2b3793c52ca1c60f0b7eeaaf2469cc73813a0bd8,20
r21_calibration_018_008,r21_calibration_018_008,calibration,R21C_018,670230270,b0ae9429e9166e1316a58786531c102087a7458b900e420b9fe3fb84e97c3b3a,12445dc9b53a9aef36514127ce2c020504de7efce53147e839ec2b9a5e891090,f82ff9ece6c2992938d53f12de830abd3c3ed761e31366d186f6872b1baf0393,20
r21_calibration_018_009,r21_calibration_018_009,calibration,R21C_018,653452651,dbf36c465a6e175935a806ceee196011b63d3abc6c25bada16e9e21114d043e3,44e40b1b2f8184d40094543a4721d6de241d80d75471df21280c0bf80ea75e13,9ff27dcd446f220574eaa159b4f011a85c39ffe7836eed781aeba52dae1315ae,20
r21_calibration_018_010,r21_calibration_018_010,calibration,R21C_018,703507335,852013dae652f131f0f047666c32cfb10422b850d3c254f5538d3151fa84ffd7,8ac17b86772bf319c3d162337fbc5828d3508529d94912e6dbece9ad57f4e913,8c094ea7d5ec660a3fc89996deb8a175a0264aa5692293c5d0818edd825f10a8,20
r21_calibration_019_001,r21_calibration_019_001,calibration,R21C_019,1657441507,847e1b43fd444f95c4713214db7afb6702a728ecf6fe0867f1e0742c6f4c900e,14c1546b2dd7df9bd4dc7ec64e138180427913aa6a3610143fe8376da613cca3,554556830d076a695a2516d44ddc321b613509995117d25f8ba4f0500c4e6381,20
r21_calibration_019_002,r21_calibration_019_002,calibration,R21C_019,1707774364,00f8febb61f0ecd4576ee3fc3b9a757b2f66ed04543fb0c1e23888660e9c2d84,f16b309e425d405451a645b9be169a23fc65bdd222c00b55dfeafe4bcb2265ad,b0a72f9331c46caf8aab173390f658a8c21737f269a26a86a60c9fc997483b7f,20
r21_calibration_019_003,r21_calibration_019_003,calibration,R21C_019,1690996745,58d0709cc22fcc910a00f4df74b5c38041a33876bd3661329132416186066f33,0e0bcc07a372e55b96e6a1409893c40587ca9a57ca3942b34ec0d62e94117115,7c0b470c46e3fbab114e4005459d2676bda57d9ea805dba7aaeb8e15db24b317,20
r21_calibration_019_004,r21_calibration_019_004,calibration,R21C_019,1607108650,a971790765c6404abe258d92343353402dc900ec27d20d8b185fccbd6dda59dc,7acd82a5b6477cb3e79c318f16b5e5c330655c593f7e4434d3ada58a2eb476f5,7e0c6cdf4fd243ca7555b3019afbb1717f048288933c6e042e6d50d7f58f3fa6,20
r21_calibration_019_005,r21_calibration_019_005,calibration,R21C_019,1590331031,25213a32b2803bee0f1268e3c1b38a55f7a8f7749605becd830ca4fc707e50fb,d2b5bc06f74cd51eb404808220744280eb6d7a6711de3c81a65fed8ccfdd8125,2fb706b04bb1992ee30c7558db84b0fd12e0065b5b371ed3799fffc70027f014,20
r21_calibration_019_006,r21_calibration_019_006,calibration,R21C_019,1640663888,b2aa1d1f2b08d4cafa9e829bbdf25f53b55fc56ca79fbe7beec858f68352acb1,e6f2ff589890c20d80b1a9f20a98dbdbdad5064541ec595d51b17a0fd4ea1000,a875d0d086dcf5b92d77f101eeae35edb12161ff6468e8ad8fe3bb253e0cbf80,20
r21_calibration_019_007,r21_calibration_019_007,calibration,R21C_019,1623886269,fa9862acda6a5f4cc17f1411716b521959a30d128a847ad2692076b89093c4d1,2dc56719c65ec9445fa7291e0c88e531a27637fe42d8ebae4e7339531571a98a,cece6b8e560a746a769de3354f96418c67a3d36b6f791f45448e9755405940a3,20
r21_calibration_019_008,r21_calibration_019_008,calibration,R21C_019,1539998174,fa43cda9816bcb316000f9f073fe96ed637441914421919c66eaffbe47449d42,d0fdca764e2999927a3bb251db7f1e86697ebe53a2e06802a2c2d4a44737c911,30b1ef2905bee8a0f6872a0d0c2d838881de992bbfa55d30fd2d7185821f1328,20
r21_calibration_019_009,r21_calibration_019_009,calibration,R21C_019,1523220555,fb4fb377c3788a6a8d827aa017323781cc8ba5106132586def031eaf4031cab5,54c98a947994261b064a54554ffc056747e106d8105224656b87d0583fa50579,dfc0a5c00b352822260b2dea4d7d804e267d40b21984d18240e79b09a6f16c34,20
r21_calibration_019_010,r21_calibration_019_010,calibration,R21C_019,1238279205,3ae21d3099579d11a3e6a507982c9bc92ce023647449c167386fc1bb74150c38,f1c64bee94ed7aa92be64e1a863347406751b7380d6ae539d1a51ce8eff861ef,92faa73b32eb8396fca5b80c50ffceebbca2c4096c816ce7a76c734702a3063b,20
r21_calibration_020_001,r21_calibration_020_001,calibration,R21C_020,128458045,59cc27d44b425a2be5a23bf7d38182cc5dd797812c17d0abc4bbbb14ed19e6e0,cc9a040f29caac13c3fde49f5a6e47ad5cf4ecc3ee80a1f12e0c3de93601632a,d04dfc85e358ebb8e6b93b3779ae946b20e4422952419b351e9405e110e86c27,20
r21_calibration_020_002,r21_calibration_020_002,calibration,R21C_020,178790902,b6063f3217c488f4a172dc24f735a2c157c244a7a5d92062dfb6f6127dd14cac,a57438fd12e0aabfa7acf1a735d52d727219dfb622d70bce5eb7fa0eb0f77b09,17417aee541e6a7614557a5b0cf88d2b1a0e22609735c5476b7f09698ccd4400,20
r21_calibration_020_003,r21_calibration_020_003,calibration,R21C_020,162013283,8707c586cfb086506492047f1fedc8817f6935c91c98c09086f345d8d16a6cee,653f53fcbeff44a859ce5890a87fd029d6ddd141b7d6713473e6b16c0136ee90,5efe4aea8e98be9e787e2e56b26b41c08f26f51ba47700765a83411a3b1db14f,20
r21_calibration_020_004,r21_calibration_020_004,calibration,R21C_020,78125188,0eb1ac64990c2c8b42e37d5ccdd346cc18a1c3a764fcfaf483f3f716e862cb88,f6603e0d56e8a46684de9267918834c7f720a120de9ce192f65e2e483d76883b,d489929f3268e06743b2fba7248b2bd69f989883074bd840b0edff8df55bb868,20
r21_calibration_020_005,r21_calibration_020_005,calibration,R21C_020,61347569,bb9a051b1586e82ab6f8e7e6ac45ea336b283cc73e63893f5d2b22f35c107795,8528d2869c621f8d6289fb02a51e61031d21774b1b46a0df56dbc0c9bfcd52bc,884030d0c94a9c50cbc9b61d3ec6ae1cd5dc92e336d61812485f8c135fc8c5b6,20
r21_calibration_020_006,r21_calibration_020_006,calibration,R21C_020,111680426,7e33a6f43e5a049f000c0f613f0c131adc95c2468b25e73b27cd2cec0c0dda3f,b5379a805b41d01d73470ae418d79e0dacfcb0e0645fb3066f32b7ff60f8f9f9,bb28e9ee20bd67bc01f8235ea8ac04ade567d44566d3bc1e95e7c5683568b1ab,20
r21_calibration_020_007,r21_calibration_020_007,calibration,R21C_020,94902807,7c019b11dc7d6812b35ebe612abbae2637783b6c2fffa3da32f1a9e049eb80f9,85b7e1c86cddd62883586292bf7907480c303e4ae26886d0a30a963dbff1cb0a,bddfda25656809153cf57ab9710f500598467925cdfc06675156978f5d2b4933,20
r21_calibration_020_008,r21_calibration_020_008,calibration,R21C_020,279456616,c71d3e5ed73f4c08965afc10c026f6d353411df818730a697b67cf34d355aac2,b6dba27edee986a198239c8c3340a4cdffa6c35dc8b407776ace3bb63ebc741f,ddbea5f66924694e4ec7819c1049072ab4fb92df9f02dd4c7614b8276d32432e,20
r21_calibration_020_009,r21_calibration_020_009,calibration,R21C_020,262678997,b26244e6aa2ac119e837493b40bba4d6d87c6fa7b719bc8bfc68fb0c70a5f028,80f95b468148be89d2c9848368cb11d511c4b80bd269ee71cab652f58b812bc8,57e81184f23a525e72d7032316c88dcd6844a0464905be0728ec0973dba84e3a,20
r21_calibration_020_010,r21_calibration_020_010,calibration,R21C_020,44291777,bce7c2ef7a85329e306008e4a621e8cc8fd1b80d2ea3b4f114afe256ff09244f,b2ef121a8700b28f4e0e13af2e157ee55c3bba13d8c5232e520aec8d3cbb1aff,40605e3c4a3cd529716d827e178dffda41f41cf5a45bf5a77904acfd9483cd98,20
r21_calibration_021_001,r21_calibration_021_001,calibration,R21C_021,1202191263,1d4214a8489f532041d645826cdf0318f6338629eac0d06c4a9fa12282fccd53,845edfe34f1340457418f258c640935767dc071e27f083a4815513530de20ec7,e9250a711dc3489ff06495247e68c9785bed1644dae40d4f6d1cbaa95aafd3de,20
r21_calibration_021_002,r21_calibration_021_002,calibration,R21C_021,1151858406,eea665505869c21c8d4dd0df61895f1f4a93464ac2e3bd8ee3875828c21ae95c,4ea890b4b43269831fd8fbba9343a0521c21db6e763470354397ae574fccd5b9,62e13707f1768100b010049bbf01a8adc8c6c89f4a60ffd187bb541d3e6786d1,20
r21_calibration_021_003,r21_calibration_021_003,calibration,R21C_021,1168636025,532e163d5c6ec8afff478d46fa87492f098fedc686bc0f114f67b33894d73c31,dc9c4bd251d3dc67d9abfbfe7caab170210b0260d2f47a45df795c0271e8b80c,d8dbb76a9d5bc783697d858f59cd83a3edfe13caac406515e5bad4c78b44be34,20
r21_calibration_021_004,r21_calibration_021_004,calibration,R21C_021,1118303168,29383805b412f954bab0f1d2c5f98d910818032193014d30a970a273c7bbab9f,e2682af74de95a110f32da90e935927ef033809a5c667f53881b3fac7ff4f520,721cd58f489489a5465b7b8a3649b33c229884a75e1cc462b9eee6cc9f28e440,20
r21_calibration_021_005,r21_calibration_021_005,calibration,R21C_021,1135080787,46c7080ab15b8ad019e6a324439b25fc74f12648d22f575d412d1eeaf11f807c,a23223486dc85b8d274fd0abb3238b6912de626338ab77b6b00ddb4e8a4ccf22,a8cc1c87a34ef9e5f5d792f7e872a9d16086e110ae6aebe8e796001e8fdaa0ea,20
r21_calibration_021_006,r21_calibration_021_006,calibration,R21C_021,1084747930,72b856e4e394366ae52109e994bd3269f4e52b64cacb326a21b610611d298a75,ad70ccf72c7337b8eae9508f28708b2e34ba425210248f7c8b162f7a158c4860,b1227cee6c5d2ab6e4e34d85e5b7ce5d8eaae247a3b6b3ed1fbc54527cddff46,20
r21_calibration_021_007,r21_calibration_021_007,calibration,R21C_021,1101525549,573e6bfcb676cca9bd35b7fdc652a998a579d0c0f3fcf7bbf5584e13d9458b18,f8a561960b053282a3f12aba55d2db2f89fd836135597107cc71bdc66d555320,771b65576f6af836627bace30775892d8d40b61999ceefa7aa1bcc993a17a514,20
r21_calibration_021_008,r21_calibration_021_008,calibration,R21C_021,1051192692,39de1208ab71b9a928186821dd0596d01d1d94e8a4b0b190d90998cca40f3239,fa5fa46d423e5bed9e0150c6452a2e8b52deb6d33c41e099b75356e3224beafd,c2083b9d06b14c51179d1383be3ac785491b67f712528c13aa493a44ce9945d6,20
r21_calibration_021_009,r21_calibration_021_009,calibration,R21C_021,1067970311,b9c609f3ac4bb53dd7cec3ae20bdb82d45fb454d36e1f2f7ea7ab6e560ebf65d,53882078888150e3a9ef336fd0e2521a6de4b8c0c6688b47b73cc7c2d09b7a56,8bf2b8dae5440b124038f853b075e78db0e373e27cc3b86a8b6721419b2ee905,20
r21_calibration_021_010,r21_calibration_021_010,calibration,R21C_021,1084469757,5a41ecc2cdc02370809d9c85a5629a1d406f3dd2f5b96041a68e24161a34a3f2,ff26a5f70bc73bcb6a6717f63a0c3778764cb511040176fe6c6911caf143d3f1,d20ce8a3fb50aa8d4e95a612f97e28bb8d748c920809c97cf317fd85262a97ea,20
r21_calibration_022_001,r21_calibration_022_001,calibration,R21C_022,1168483842,56fcade601f70a23952fecb98a86657215b2769a42ec03cf69e173400dc77d5c,77ba3b20addfb317d28c9eff4af1d055f6c0f2a08ead65ca85771fd3e5d59362,a77be7211e23f24f80b3d3e82f2e80a908942d2ce1b463a01ff62d6ef8e11aa5,20
r21_calibration_022_002,r21_calibration_022_002,calibration,R21C_022,1185261461,faef362927b7557fe12f8502cf1e0c2415bb05ab35e3f3467dc3e1fa7a89413d,5c5ebe89072c2f73788c6fa33ffa55989ff02908a85c221684267a79098764bb,036b5d90774c7955edabbc6ecf2b034e68a73e1b7ad6a288857b4970eb995b9d,20
r21_calibration_022_003,r21_calibration_022_003,calibration,R21C_022,1202039080,5a90aa61219db9143ea9d93c288271251a50fbc5c5f3b3b85548e4caeb64709c,083a28cb60993cb165cafa3e5df083633fd833e2703085132e2ef5022b7dffd4,262143c449a0392cf2dbc2cc9bf366dd9d2fbf98874da675b48def7603853f10,20
r21_calibration_022_004,r21_calibration_022_004,calibration,R21C_022,1218816699,b314a84a05645d98ad28534f3dfeeb74482ca6e57fd6a59a1256a9d05e1357fd,d1cf8c538fd28ed5d2367a730beaf2051f0ab3f488db2a93a398897b9670e8f2,a0559f5cef3ff21abd23f8b1fe2336e7fd6427f274afec6a156caa47687a2212,20
r21_calibration_022_005,r21_calibration_022_005,calibration,R21C_022,1235594318,f47e819807a9163491263aa8e35e39e11b28d9bc2c33a216f1a4d71808baf855,164512fa5b509ee72a34483c1120c6927e16ddda30311500bae608de22f79e13,342b8dcc5b8901ebdeb9c0fce5dba7fb30cd0515c3011de80c0832e1bca65ba7,20
r21_calibration_022_006,r21_calibration_022_006,calibration,R21C_022,1252371937,91a7348c961db9ead000a340225daae0af2b34e9cc979c17a8b9765d8d6fda86,45f726cbc0ab1ed3ee1ea06355137b88169afe580452614e2956be4ee3c6ffb6,f97efbaa55e88b164f2fcb31a273766f7e66470a796f684d45b89cadd85f6a01,20
r21_calibration_022_007,r21_calibration_022_007,calibration,R21C_022,1269149556,3b6301c022179d7eab25bdc24bca8c5fa1bc6c504c126765b49ac9ed5043b2d3,5074703e567d4dfe9176fb311899f58cabbfa660fc6665266dd38e6d5d974d8a,be5daf82028b7bedca936f4f92b5d5463ba5241f527d77b3d8b9e1062ab6cb3d,20
r21_calibration_022_008,r21_calibration_022_008,calibration,R21C_022,1285927175,ef290f1f4aafb6a5372a147f5cf515b12fb92ea25d1634685a925162e0a96f82,6c3f7195a3d7291daed84e349bbfe84934dfde4bd88b1e93e1b577ba21ff0887,2c83b4f34ee8a805d16f33cd8cd07895e8fdc7e27a97b836ac4afcc9522ff0ca,20
r21_calibration_022_009,r21_calibration_022_009,calibration,R21C_022,1302704794,68eb1cf7dd6cd79c1899809d846e7e5dd827a5a7fd758f81d56cdad361ff9009,731a232030ab7805583d76b06035a143bceb6c74629683b082510bc2d77095c0,849c4af54531b13bc8aa0e51f2ca672d9872651a6abe748fd0cbdb562ee0fb44,20
r21_calibration_022_010,r21_calibration_022_010,calibration,R21C_022,1587594559,c86978486099af65934bfcebbbc3b3148b01ec5ae1cc38359d65d4bc3b657f74,2257c035567a53a6ae930e5ea589a24bb5b57e07c253f23fd3ad8d1eeaf3936f,02ca257f4e3f40b48834969c6a389c92df1f5de6a932196a503a8e6840ae6dfe,20
r21_calibration_023_001,r21_calibration_023_001,calibration,R21C_023,219572287,ba78e4b3a9fe1d9ae52940c6c4351d94e7a39113dbc6dc82c381e6ee06401b4a,9e5b5837d9d4a5193648ac31f2aaa3c669cd247593930877fd53d7df2e6fda07,4bbc98f72254e0a43a1eb22410ab7978e904eae7651e0d44cd1ed86ed6e5bdbb,20
r21_calibration_023_002,r21_calibration_023_002,calibration,R21C_023,169239430,486107766e705be85a1575efd77cc9d97d3024b4ba1a5051456543f57b928ad8,82843b41855f25601615c375a8d65a1e53f3f531a6858c3cb76b3cc075590378,d9bd9f0745b5c9b99b4f422ffa5355acf0ab26a7ff8e5e621feed704429ff094,20
r21_calibration_023_003,r21_calibration_023_003,calibration,R21C_023,186017049,b2e50aa64104c2e725754297809b35abf17f5bedee4b62b9f9915ed469860bc3,f9d03f2b4a36129e4cc482b98c80c49b3652e036ddddac6748ed79135a264a43,52438db04f20a96dfb2c1b8a923887a112f0da7cfba9e210cf4352b5276f4460,20
r21_calibration_023_004,r21_calibration_023_004,calibration,R21C_023,269905144,efb2e128e95246152f386dc7ed074e13d76e8b52e120b3812da44cc20d298935,54a643dce41331b0e8392b221b9d97d103420cae35f45191ad919366def24a0a,d561a65e364a76c6da4ca5363ee79ebec23a1d694355a8a7a5c711e19edbc5fe,20
r21_calibration_023_005,r21_calibration_023_005,calibration,R21C_023,286682763,545ceae8b2277517300c3fc7e94610ba28ad1aa27462ae0b689216c77f5c5ec9,a4c131511992e1977e4549d489e373624e64d4b7c0dfa90b656c32c40a09999e,ad699d835d49c11037902235808a6ff7292a1d90e5b84e8e25f5c46925c6e4e0,20
